	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI
4248	2	aroma	484	False	google-bert/bert-base-cased	0.5000035237935663	6.909941650676047	2	242	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1
4249	3	of	484	False	google-bert/bert-base-cased	0.9987393021583556	0.0018199757905676	3	242	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1
4250	4	chocolate	484	False	google-bert/bert-base-cased	0.0159717109054327	5.968337535858154	4	242	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1
4251	5	filled	484	False	google-bert/bert-base-cased	0.9019060134887696	0.14895099401474	5	242	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1
4252	6	the	484	False	google-bert/bert-base-cased	0.8380864262580872	0.2548291087150574	6	242	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1
4253	7	kitchen.	484	False	google-bert/bert-base-cased	0.5081433057785034	2.6211794586852193	7	242	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1
4254	0	He	485	False	google-bert/bert-base-cased	0.2149359434843063	2.2180213928222656	0	243	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3
4255	1	made	485	False	google-bert/bert-base-cased	0.0216116607189178	5.532046318054199	1	243	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3
4256	2	a	485	False	google-bert/bert-base-cased	0.4001113772392273	1.3215264081954956	2	243	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3
4257	3	sweet	485	False	google-bert/bert-base-cased	0.0162990074604749	5.939072132110596	3	243	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3
4258	4	sauce	485	False	google-bert/bert-base-cased	0.0009928600629791	9.97612190246582	4	243	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3
4259	5	to	485	False	google-bert/bert-base-cased	0.0754716098308563	3.727921962738037	5	243	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3
4260	6	drizzle	485	False	google-bert/bert-base-cased	0.3332641277131359	11.609740430974247	6	243	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3
4261	7	over	485	False	google-bert/bert-base-cased	0.3783730268478393	1.4021188020706177	7	243	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3
4262	8	the	485	False	google-bert/bert-base-cased	0.7911505103111267	0.3379758596420288	8	243	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3
4263	9	pancakes.	485	False	google-bert/bert-base-cased	0.5706797816286174	3.5455396473407745	9	243	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3
4264	0	He	486	False	google-bert/bert-base-cased	0.2196832597255706	2.1865031719207764	0	243	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3
4265	1	made	486	False	google-bert/bert-base-cased	0.0138184232637286	6.177263259887695	1	243	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3
4266	2	a	486	False	google-bert/bert-base-cased	0.4421353936195373	1.1774399280548096	2	243	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3
4267	3	candied	486	False	google-bert/bert-base-cased	0.333536523803635	9.261507010708252	3	243	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3
4268	4	sauce	486	False	google-bert/bert-base-cased	0.0396252423524856	4.657436370849609	4	243	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3
4269	5	to	486	False	google-bert/bert-base-cased	0.1256690621376037	2.9922986030578613	5	243	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3
4270	6	drizzle	486	False	google-bert/bert-base-cased	0.33315753205730886	11.910160335886758	6	243	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3
4271	7	over	486	False	google-bert/bert-base-cased	0.2634010314941406	1.9246671199798584	7	243	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3
4272	8	the	486	False	google-bert/bert-base-cased	0.790536105632782	0.3390966951847076	8	243	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3
4273	9	pancakes.	486	False	google-bert/bert-base-cased	0.5399149258543426	3.5479383245110516	9	243	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3
4274	0	The	487	False	google-bert/bert-base-cased	0.938324511051178	0.0918411463499069	0	244	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6
4275	1	fruit	487	False	google-bert/bert-base-cased	0.545871913433075	0.8733656406402588	1	244	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6
4276	2	was	487	False	google-bert/bert-base-cased	0.5063279867172241	0.9818559288978576	2	244	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6
4277	3	perfectly	487	False	google-bert/bert-base-cased	0.0148042635992169	6.07784366607666	3	244	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6
4278	4	ripe	487	False	google-bert/bert-base-cased	0.4444023370742798	1.170061707496643	4	244	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6
4279	5	and	487	False	google-bert/bert-base-cased	0.969370186328888	0.0448803417384624	5	244	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6
4280	6	sweet.	487	False	google-bert/bert-base-cased	0.509196512401104	2.245316084474325	6	244	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6
4281	0	The	488	False	google-bert/bert-base-cased	0.9364635944366456	0.0947051346302032	0	244	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6
4282	1	fruit	488	False	google-bert/bert-base-cased	0.6738425493240356	0.5695165395736694	1	244	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6
4283	2	was	488	False	google-bert/bert-base-cased	0.2786244750022888	1.8436059951782229	2	244	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6
4284	3	perfectly	488	False	google-bert/bert-base-cased	0.0094393193721771	6.7271013259887695	3	244	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6
4285	4	ripe	488	False	google-bert/bert-base-cased	0.4293509721755981	1.2197705507278442	4	244	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6
4286	5	and	488	False	google-bert/bert-base-cased	0.7229551076889038	0.4680220186710357	5	244	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6
4287	6	candied	488	False	google-bert/bert-base-cased	8.088209218233046e-05	15.11436398824056	6	244	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6
4288	0	The	489	False	google-bert/bert-base-cased	0.9478996992111206	0.0771936997771263	0	245	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5
4289	1	pianist	489	False	google-bert/bert-base-cased	0.0002969960041809	11.71726894378662	1	245	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5
4290	2	hit	489	False	google-bert/bert-base-cased	0.0078590437769889	6.991430282592773	2	245	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5
4291	3	a	489	False	google-bert/bert-base-cased	0.8323672413825989	0.2647078931331634	3	245	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5
4292	4	beautiful	489	False	google-bert/bert-base-cased	0.0154800321906805	6.0134477615356445	4	245	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5
4293	5	note	489	False	google-bert/bert-base-cased	0.0968589410185813	3.367970943450928	5	245	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5
4294	6	that	489	False	google-bert/bert-base-cased	0.6334777474403381	0.6586341261863708	6	245	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5
4295	7	lingered	489	False	google-bert/bert-base-cased	0.0018600457115098	9.070446014404297	7	245	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5
4296	8	in	489	False	google-bert/bert-base-cased	0.7612240314483643	0.3936070203781128	8	245	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5
4297	9	the	489	False	google-bert/bert-base-cased	0.9942177534103394	0.0083662131801247	9	245	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5
4298	10	hall.	489	False	google-bert/bert-base-cased	0.49741282092873	4.395267387852073	10	245	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5
4299	0	The	490	False	google-bert/bert-base-cased	0.9480968117713928	0.0768937021493911	0	245	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5
4300	1	pianist	490	False	google-bert/bert-base-cased	0.0004535180923994	11.106552124023438	1	245	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5
4301	2	hit	490	False	google-bert/bert-base-cased	0.0007300668512471	10.419683456420898	2	245	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5
4302	3	a	490	False	google-bert/bert-base-cased	0.660065233707428	0.5993194580078125	3	245	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5
4303	4	beautiful	490	False	google-bert/bert-base-cased	0.0070017441175878	7.158070087432861	4	245	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5
4304	5	tone	490	False	google-bert/bert-base-cased	7.112422463251278e-05	13.77929973602295	5	245	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5
4305	6	that	490	False	google-bert/bert-base-cased	0.7391899228096008	0.4359830319881439	6	245	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5
4306	7	lingered	490	False	google-bert/bert-base-cased	0.0016425126232206	9.249879837036133	7	245	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5
4307	8	in	490	False	google-bert/bert-base-cased	0.6895281076431274	0.5363187193870544	8	245	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5
4308	9	the	490	False	google-bert/bert-base-cased	0.9948047995567322	0.007514611352235	9	245	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5
4309	10	hall.	490	False	google-bert/bert-base-cased	0.49835771601647144	3.872925768140703	10	245	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5
4310	0	She	491	False	google-bert/bert-base-cased	0.1120259314775466	3.158095359802246	0	246	note_meaning1_syn1	expected	She played every note of the song perfectly.	3
4311	1	played	491	False	google-bert/bert-base-cased	0.0306227523833513	5.029252052307129	1	246	note_meaning1_syn1	expected	She played every note of the song perfectly.	3
4312	2	every	491	False	google-bert/bert-base-cased	0.5988461971282959	0.7397425174713135	2	246	note_meaning1_syn1	expected	She played every note of the song perfectly.	3
4313	3	note	491	False	google-bert/bert-base-cased	0.4551873803138733	1.135467529296875	3	246	note_meaning1_syn1	expected	She played every note of the song perfectly.	3
4314	4	of	491	False	google-bert/bert-base-cased	0.9465098977088928	0.0793104544281959	4	246	note_meaning1_syn1	expected	She played every note of the song perfectly.	3
4315	5	the	491	False	google-bert/bert-base-cased	0.7927295565605164	0.335099309682846	5	246	note_meaning1_syn1	expected	She played every note of the song perfectly.	3
4316	6	song	491	False	google-bert/bert-base-cased	0.3525524735450744	1.5040900707244873	6	246	note_meaning1_syn1	expected	She played every note of the song perfectly.	3
4317	7	perfectly.	491	False	google-bert/bert-base-cased	0.5087867509573697	2.4860763428732753	7	246	note_meaning1_syn1	expected	She played every note of the song perfectly.	3
4318	0	She	492	False	google-bert/bert-base-cased	0.1034017354249954	3.273667812347412	0	246	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3
4319	1	played	492	False	google-bert/bert-base-cased	0.0043193898163735	7.85495662689209	1	246	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3
4320	2	every	492	False	google-bert/bert-base-cased	0.0554198063910007	4.173454284667969	2	246	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3
4321	3	tone	492	False	google-bert/bert-base-cased	0.0002438360388623	12.001800537109377	3	246	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3
4322	4	of	492	False	google-bert/bert-base-cased	0.934015691280365	0.0984812825918197	4	246	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3
4323	5	the	492	False	google-bert/bert-base-cased	0.7921345233917236	0.3361826241016388	5	246	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3
4324	6	song	492	False	google-bert/bert-base-cased	0.4985126554965973	1.004297971725464	6	246	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3
4325	7	perfectly.	492	False	google-bert/bert-base-cased	0.5091899819672108	2.458140362985432	7	246	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3
4326	0	The	493	False	google-bert/bert-base-cased	0.9401331543922424	0.0890629664063453	0	247	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5
4327	1	violinist	493	False	google-bert/bert-base-cased	0.0053333430550992	7.55074405670166	1	247	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5
4328	2	held	493	False	google-bert/bert-base-cased	0.0076024089939892	7.039327621459961	2	247	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5
4329	3	the	493	False	google-bert/bert-base-cased	0.7377988696098328	0.4387004673480987	3	247	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5
4330	4	final	493	False	google-bert/bert-base-cased	0.0507869943976402	4.299396991729736	4	247	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5
4331	5	note	493	False	google-bert/bert-base-cased	0.2512055337429046	1.993059754371643	5	247	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5
4332	6	for	493	False	google-bert/bert-base-cased	0.9963979721069336	0.0052059697918593	6	247	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5
4333	7	several	493	False	google-bert/bert-base-cased	0.1036686226725578	3.269948720932007	7	247	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5
4334	8	seconds.	493	False	google-bert/bert-base-cased	0.6114098578691483	1.0207544155418875	8	247	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5
4335	0	The	494	False	google-bert/bert-base-cased	0.9517548084259032	0.0713381320238113	0	247	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5
4336	1	violinist	494	False	google-bert/bert-base-cased	0.0006821764982305	10.51756763458252	1	247	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5
4337	2	held	494	False	google-bert/bert-base-cased	0.0380922630429267	4.714358329772949	2	247	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5
4338	3	the	494	False	google-bert/bert-base-cased	0.6290721297264099	0.6687026023864746	3	247	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5
4339	4	final	494	False	google-bert/bert-base-cased	0.0259314514696598	5.269153118133545	4	247	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5
4340	5	tone	494	False	google-bert/bert-base-cased	0.0003085252537857	11.662323951721191	5	247	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5
4341	6	for	494	False	google-bert/bert-base-cased	0.9970681071281432	0.0042360709048807	6	247	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5
4342	7	several	494	False	google-bert/bert-base-cased	0.2869747281074524	1.801004409790039	7	247	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5
4343	8	seconds.	494	False	google-bert/bert-base-cased	0.5493236668407917	1.5433760397136211	8	247	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5
4344	0	He	495	False	google-bert/bert-base-cased	0.524630069732666	0.9306276440620422	0	248	note_meaning1_syn1	expected	He missed one note during his solo performance.	3
4345	1	missed	495	False	google-bert/bert-base-cased	0.0232467371970415	5.426827907562256	1	248	note_meaning1_syn1	expected	He missed one note during his solo performance.	3
4346	2	one	495	False	google-bert/bert-base-cased	0.0285587515681982	5.129923343658447	2	248	note_meaning1_syn1	expected	He missed one note during his solo performance.	3
4347	3	note	495	False	google-bert/bert-base-cased	0.0749656558036804	3.737626314163208	3	248	note_meaning1_syn1	expected	He missed one note during his solo performance.	3
4348	4	during	495	False	google-bert/bert-base-cased	0.0806301161646843	3.632537364959717	4	248	note_meaning1_syn1	expected	He missed one note during his solo performance.	3
4349	5	his	495	False	google-bert/bert-base-cased	0.5488411784172058	0.8655393123626709	5	248	note_meaning1_syn1	expected	He missed one note during his solo performance.	3
4350	6	solo	495	False	google-bert/bert-base-cased	0.0566863901913166	4.1408538818359375	6	248	note_meaning1_syn1	expected	He missed one note during his solo performance.	3
4351	7	performance.	495	False	google-bert/bert-base-cased	0.5226162672042847	1.5870388746261597	7	248	note_meaning1_syn1	expected	He missed one note during his solo performance.	3
4352	0	He	496	False	google-bert/bert-base-cased	0.5630932450294495	0.8285542726516724	0	248	note_meaning1_syn1	unexpected	He missed one tone during his solo performance.	3
4353	1	missed	496	False	google-bert/bert-base-cased	0.0033727588597685	8.211854934692383	1	248	note_meaning1_syn1	unexpected	He missed one tone during his solo performance.	3
4354	2	one	496	False	google-bert/bert-base-cased	0.0009841622086241	9.988816261291504	2	248	note_meaning1_syn1	unexpected	He missed one tone during his solo performance.	3
4355	3	tone	496	False	google-bert/bert-base-cased	7.50210601836443e-05	13.70234489440918	3	248	note_meaning1_syn1	unexpected	He missed one tone during his solo performance.	3
4356	4	during	496	False	google-bert/bert-base-cased	0.0724800303578376	3.7862727642059326	4	248	note_meaning1_syn1	unexpected	He missed one tone during his solo performance.	3
4357	5	his	496	False	google-bert/bert-base-cased	0.5129491090774536	0.9631124138832092	5	248	note_meaning1_syn1	unexpected	He missed one tone during his solo performance.	3
4358	6	solo	496	False	google-bert/bert-base-cased	0.0176939666271209	5.820598602294922	6	248	note_meaning1_syn1	unexpected	He missed one tone during his solo performance.	3
4359	7	performance.	496	False	google-bert/bert-base-cased	0.49635820835828787	2.0081647969782352	7	248	note_meaning1_syn1	unexpected	He missed one tone during his solo performance.	3
4360	0	The	497	False	google-bert/bert-base-cased	0.90619295835495	0.1421098709106445	0	249	note_meaning1_syn1	expected	The singer struggled to reach the highest note in the piece.	7
4361	1	singer	497	False	google-bert/bert-base-cased	0.015961280092597	5.969279766082764	1	249	note_meaning1_syn1	expected	The singer struggled to reach the highest note in the piece.	7
4362	2	struggled	497	False	google-bert/bert-base-cased	0.0033249084372073	8.23246955871582	2	249	note_meaning1_syn1	expected	The singer struggled to reach the highest note in the piece.	7
4363	3	to	497	False	google-bert/bert-base-cased	0.9998348951339722	0.0002381763042649	3	249	note_meaning1_syn1	expected	The singer struggled to reach the highest note in the piece.	7
4364	4	reach	497	False	google-bert/bert-base-cased	0.4583804607391357	1.1253825426101685	4	249	note_meaning1_syn1	expected	The singer struggled to reach the highest note in the piece.	7
4365	5	the	497	False	google-bert/bert-base-cased	0.9563710689544678	0.0643576085567474	5	249	note_meaning1_syn1	expected	The singer struggled to reach the highest note in the piece.	7
4366	6	highest	497	False	google-bert/bert-base-cased	0.2763212919235229	1.8555814027786253	6	249	note_meaning1_syn1	expected	The singer struggled to reach the highest note in the piece.	7
4367	7	note	497	False	google-bert/bert-base-cased	0.1330273300409317	2.910205364227295	7	249	note_meaning1_syn1	expected	The singer struggled to reach the highest note in the piece.	7
4368	8	in	497	False	google-bert/bert-base-cased	0.1461934000253677	2.774049997329712	8	249	note_meaning1_syn1	expected	The singer struggled to reach the highest note in the piece.	7
4369	9	the	497	False	google-bert/bert-base-cased	0.8631739616394043	0.2122766971588134	9	249	note_meaning1_syn1	expected	The singer struggled to reach the highest note in the piece.	7
4370	10	piece.	497	False	google-bert/bert-base-cased	0.46576377423480153	4.477359872311354	10	249	note_meaning1_syn1	expected	The singer struggled to reach the highest note in the piece.	7
4371	0	The	498	False	google-bert/bert-base-cased	0.9090925455093384	0.1375008970499038	0	249	note_meaning1_syn1	unexpected	The singer struggled to reach the highest tone in the piece.	7
4372	1	singer	498	False	google-bert/bert-base-cased	0.0213092919439077	5.55237340927124	1	249	note_meaning1_syn1	unexpected	The singer struggled to reach the highest tone in the piece.	7
4373	2	struggled	498	False	google-bert/bert-base-cased	0.0061475038528442	7.345783710479736	2	249	note_meaning1_syn1	unexpected	The singer struggled to reach the highest tone in the piece.	7
4374	3	to	498	False	google-bert/bert-base-cased	0.9996788501739502	0.0004634188080672	3	249	note_meaning1_syn1	unexpected	The singer struggled to reach the highest tone in the piece.	7
4375	4	reach	498	False	google-bert/bert-base-cased	0.1166791021823883	3.099381923675537	4	249	note_meaning1_syn1	unexpected	The singer struggled to reach the highest tone in the piece.	7
4376	5	the	498	False	google-bert/bert-base-cased	0.9303165078163148	0.1042064949870109	5	249	note_meaning1_syn1	unexpected	The singer struggled to reach the highest tone in the piece.	7
4377	6	highest	498	False	google-bert/bert-base-cased	0.0110357198864221	6.501675605773926	6	249	note_meaning1_syn1	unexpected	The singer struggled to reach the highest tone in the piece.	7
4378	7	tone	498	False	google-bert/bert-base-cased	0.017830241471529	5.809529781341553	7	249	note_meaning1_syn1	unexpected	The singer struggled to reach the highest tone in the piece.	7
4379	8	in	498	False	google-bert/bert-base-cased	0.1879254430532455	2.4117677211761475	8	249	note_meaning1_syn1	unexpected	The singer struggled to reach the highest tone in the piece.	7
4380	9	the	498	False	google-bert/bert-base-cased	0.8324220180511475	0.2646129727363586	9	249	note_meaning1_syn1	unexpected	The singer struggled to reach the highest tone in the piece.	7
4381	10	piece.	498	False	google-bert/bert-base-cased	0.4684398133540525	4.059203628450632	10	249	note_meaning1_syn1	unexpected	The singer struggled to reach the highest tone in the piece.	7
4382	0	The	499	False	google-bert/bert-base-cased	0.9478996992111206	0.0771936997771263	0	250	note_meaning1_syn2	expected	The pianist hit a beautiful note that lingered in the hall.	5
4383	1	pianist	499	False	google-bert/bert-base-cased	0.0002969960041809	11.71726894378662	1	250	note_meaning1_syn2	expected	The pianist hit a beautiful note that lingered in the hall.	5
4384	2	hit	499	False	google-bert/bert-base-cased	0.0078590437769889	6.991430282592773	2	250	note_meaning1_syn2	expected	The pianist hit a beautiful note that lingered in the hall.	5
4385	3	a	499	False	google-bert/bert-base-cased	0.8323672413825989	0.2647078931331634	3	250	note_meaning1_syn2	expected	The pianist hit a beautiful note that lingered in the hall.	5
4386	4	beautiful	499	False	google-bert/bert-base-cased	0.0154800321906805	6.0134477615356445	4	250	note_meaning1_syn2	expected	The pianist hit a beautiful note that lingered in the hall.	5
4387	5	note	499	False	google-bert/bert-base-cased	0.0968589410185813	3.367970943450928	5	250	note_meaning1_syn2	expected	The pianist hit a beautiful note that lingered in the hall.	5
4388	6	that	499	False	google-bert/bert-base-cased	0.6334777474403381	0.6586341261863708	6	250	note_meaning1_syn2	expected	The pianist hit a beautiful note that lingered in the hall.	5
4389	7	lingered	499	False	google-bert/bert-base-cased	0.0018600457115098	9.070446014404297	7	250	note_meaning1_syn2	expected	The pianist hit a beautiful note that lingered in the hall.	5
4390	8	in	499	False	google-bert/bert-base-cased	0.7612240314483643	0.3936070203781128	8	250	note_meaning1_syn2	expected	The pianist hit a beautiful note that lingered in the hall.	5
4391	9	the	499	False	google-bert/bert-base-cased	0.9942177534103394	0.0083662131801247	9	250	note_meaning1_syn2	expected	The pianist hit a beautiful note that lingered in the hall.	5
4392	10	hall.	499	False	google-bert/bert-base-cased	0.49741282092873	4.395267387852073	10	250	note_meaning1_syn2	expected	The pianist hit a beautiful note that lingered in the hall.	5
4393	0	The	500	False	google-bert/bert-base-cased	0.911081314086914	0.1343482881784439	0	250	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
4394	1	pianist	500	False	google-bert/bert-base-cased	0.0016501407371833	9.24319553375244	1	250	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
4395	2	hit	500	False	google-bert/bert-base-cased	0.0002505132288206	11.962825775146484	2	250	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
4396	3	a	500	False	google-bert/bert-base-cased	0.7172908782958984	0.4793697893619537	3	250	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
4397	4	beautiful	500	False	google-bert/bert-base-cased	0.0166974663734436	5.904226779937744	4	250	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
4398	5	sound	500	False	google-bert/bert-base-cased	0.0006787850288674	10.524757385253906	5	250	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
4399	6	that	500	False	google-bert/bert-base-cased	0.8592690229415894	0.2188181728124618	6	250	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
4400	7	lingered	500	False	google-bert/bert-base-cased	0.0014356366591528	9.444093704223633	7	250	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
4401	8	in	500	False	google-bert/bert-base-cased	0.7802150845527649	0.3580562174320221	8	250	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
4402	9	the	500	False	google-bert/bert-base-cased	0.9943406581878662	0.0081878611817955	9	250	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
4403	10	hall.	500	False	google-bert/bert-base-cased	0.4999543358571827	3.6680170851759613	10	250	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
4404	0	She	501	False	google-bert/bert-base-cased	0.1120259314775466	3.158095359802246	0	251	note_meaning1_syn2	expected	She played every note of the song perfectly.	3
4405	1	played	501	False	google-bert/bert-base-cased	0.0306227523833513	5.029252052307129	1	251	note_meaning1_syn2	expected	She played every note of the song perfectly.	3
4406	2	every	501	False	google-bert/bert-base-cased	0.5988461971282959	0.7397425174713135	2	251	note_meaning1_syn2	expected	She played every note of the song perfectly.	3
4407	3	note	501	False	google-bert/bert-base-cased	0.4551873803138733	1.135467529296875	3	251	note_meaning1_syn2	expected	She played every note of the song perfectly.	3
4408	4	of	501	False	google-bert/bert-base-cased	0.9465098977088928	0.0793104544281959	4	251	note_meaning1_syn2	expected	She played every note of the song perfectly.	3
4409	5	the	501	False	google-bert/bert-base-cased	0.7927295565605164	0.335099309682846	5	251	note_meaning1_syn2	expected	She played every note of the song perfectly.	3
4410	6	song	501	False	google-bert/bert-base-cased	0.3525524735450744	1.5040900707244873	6	251	note_meaning1_syn2	expected	She played every note of the song perfectly.	3
4411	7	perfectly.	501	False	google-bert/bert-base-cased	0.5087867509573697	2.4860763428732753	7	251	note_meaning1_syn2	expected	She played every note of the song perfectly.	3
4412	0	She	502	False	google-bert/bert-base-cased	0.0930642187595367	3.4256296157836914	0	251	note_meaning1_syn2	unexpected	She played every sound of the song perfectly.	3
4413	1	played	502	False	google-bert/bert-base-cased	0.0028956136666238	8.431915283203125	1	251	note_meaning1_syn2	unexpected	She played every sound of the song perfectly.	3
4414	2	every	502	False	google-bert/bert-base-cased	0.0031496041920036	8.310613632202148	2	251	note_meaning1_syn2	unexpected	She played every sound of the song perfectly.	3
4415	3	sound	502	False	google-bert/bert-base-cased	0.0009905603947117	9.979467391967772	3	251	note_meaning1_syn2	unexpected	She played every sound of the song perfectly.	3
4416	4	of	502	False	google-bert/bert-base-cased	0.948477268218994	0.0763148963451385	4	251	note_meaning1_syn2	unexpected	She played every sound of the song perfectly.	3
